KRANJEC Robert 98.6 236.0 163.2 18.5 19.0 19.0 19.0 19.0 57.0 07 0 0.76 -10.9 209.3 2.
KRANJEC Robert 99.8 239.5 167.4 19.0 19.0 19.0 19.5 19.5 57.5 08 0 0.10 -1.4 223.5 1.
GANGNES Kenneth 99.2 234.5 161.4 18.5 19.0 19.0 19.0 18.5 56.5 06 6.9 0.86 -12.4 212.4 1.
GANGNES Kenneth 100.6 235.0 162.0 19.0 19.0 19.0 19.0 18.5 57.0 08 0 0.21 -3.0 216.0 2.
KASAI Noriaki 97.5 231.5 157.8 19.0 18.5 18.5 18.5 18.5 55.5 06 6.9 1.12 -16.1 204.1 5.
KASAI Noriaki 99.1 230.0 156.0 19.0 19.0 19.0 19.5 19.5 57.5 08 0 -0.05 0.9 214.4 3.
PREVC Peter 97.9 226.5 151.8 18.5 19.5 19.0 19.0 18.5 56.5 06 6.9 0.47 -6.8 208.4 3.
PREVC Peter 99.7 220.5 144.6 18.5 19.0 19.0 18.5 19.0 56.5 08 0 0.16 -2.3 198.8 6.
KRAFT Stefan 97.9 212.5 135.0 18.0 18.5 18.0 18.0 17.5 54.0 06 6.9 0.64 -9.2 186.7 9.
KRAFT Stefan 99.3 230.5 156.6 19.0 19.0 19.5 19.0 19.5 57.5 08 0 0.17 -2.4 211.7 4.
HAYBOECK Michael 98.6 225.5 150.6 18.5 19.0 19.0 19.0 18.5 56.5 06 6.9 0.64 -9.2 204.8 4.
HAYBOECK Michael 99.6 202.5 123.0 18.0 18.0 18.0 18.5 18.0 54.0 08 0 -0.10 1.7 178.7 11.
STJERNEN Andreas 98.9 219.5 143.4 17.5 18.0 18.0 18.0 17.0 53.5 06 6.9 0.79 -11.4 192.4 7.
STJERNEN Andreas 100.1 210.0 132.0 18.0 18.0 17.5 18.5 17.5 53.5 08 0 0.01 -0.1 185.4 10.
FORFANG Johann.Andre 98.1 221.5 145.8 18.5 18.5 18.5 18.5 18.0 55.5 06 6.9 0.74 -10.7 197.5 6.
FORFANG Johann.Andre 99.6 199.0 118.8 17.5 18.0 18.0 18.0 17.5 53.5 08 0 0.07 -1.0 171.3 12.
TANDE Daniel.Andre 98.2 201.5 121.8 18.0 18.0 17.5 18.0 17.5 53.5 06 6.9 0.65 -9.4 172.8 13.
TANDE Daniel.Andre 99.5 221.5 145.8 18.5 19.0 19.0 19.0 19.0 57.0 08 0 0.48 -6.9 195.9 7.
FREUND Severin 98.0 192.5 111.0 17.0 17.5 17.5 18.0 16.5 52.0 06 6.9 0.34 -4.9 165.0 16.
