SCHLIERENZAUER Gregor 98.5 243.5 178.2 17.0 19.0 17.0 15.5 16.5 50.5 02 27.5 -0.23 2.8 259.0 1.
SCHLIERENZAUER Gregor 98.7 232.5 165.0 18.5 19.0 19.0 19.0 19.0 57.0 02 13.8 -0.32 3.8 239.6 2.
EVENSEN Johan.Remen 99.2 240.0 174.0 19.0 19.5 19.5 19.5 19.5 58.5 03 20.7 -0.24 2.9 256.1 2.
EVENSEN Johan.Remen 98.5 234.5 167.4 19.0 19.5 19.0 19.5 19.0 57.5 02 13.8 -0.32 3.8 242.5 1.
AMMANN Simon 98.7 214.5 143.4 19.0 18.5 19.0 18.5 19.0 56.5 02 27.5 -0.33 4.0 231.4 4.
AMMANN Simon 99.5 226.5 157.8 19.5 19.5 19.5 19.0 19.0 58.0 04 0 -0.40 4.8 220.6 3.
HILDE Tom 98.7 218.5 148.2 19.5 19.0 19.0 19.5 19.0 57.5 02 27.5 -0.25 3.0 236.2 3.
HILDE Tom 99.6 215.5 144.6 19.0 19.0 19.0 19.5 19.0 57.0 04 0 -0.26 3.1 204.7 4.
MALYSZ Adam 98.1 212.0 140.4 19.0 18.5 18.5 18.5 18.5 55.5 02 27.5 -0.34 4.1 227.5 6.
MALYSZ Adam 99.3 213.5 142.2 19.0 18.0 18.5 19.0 18.5 56.0 04 0 -0.28 3.4 201.6 5.
JACOBSEN Anders 99.9 227.0 158.4 19.0 19.0 19.5 19.5 19.0 57.5 05 6.9 -0.24 2.9 225.7 7.
JACOBSEN Anders 98.9 194.5 119.4 18.5 18.0 18.0 19.0 18.0 54.5 04 0 -0.64 7.7 181.6 9.
KOCH Martin 98.6 216.0 145.2 18.5 18.5 18.0 17.5 18.5 55.0 02 27.5 -0.12 1.4 229.1 5.
KOCH Martin 99.7 181.5 103.8 17.0 16.5 16.5 17.0 17.0 50.5 04 0 -0.68 8.2 162.5 18.
