KRANJEC Robert 101.7 231.5 163.8 18.5 18.5 19.0 19.0 18.5 56.0 16 0 0.54 -7.8 212.0 1.
KRANJEC Robert 102.5 230.0 162.0 19.0 18.0 19.0 18.5 19.0 56.5 18 -6.9 0.49 -7.1 204.5 2.
NEUMAYER Michael 102.3 223.0 153.6 17.5 17.5 18.5 18.0 18.5 54.0 16 0 0.66 -9.5 198.1 3.
NEUMAYER Michael 103.6 231.0 163.2 17.0 17.5 18.5 18.0 18.5 54.0 18 -6.9 0.20 -2.9 207.4 1.
SCHLIERENZAUER Gregor 101.9 219.0 148.8 18.5 18.5 18.5 18.5 18.0 55.5 16 0 0.16 -2.3 202.0 2.
SCHLIERENZAUER Gregor 103.1 225.0 156.0 18.5 18.5 19.0 18.5 19.0 56.0 18 -6.9 0.49 -7.1 198.0 6.
AMMANN Simon 102.4 216.0 145.2 18.5 18.0 18.5 18.5 18.0 55.0 16 0 0.42 -6.0 194.2 6.
AMMANN Simon 102.9 222.5 153.0 19.0 19.0 18.5 19.0 18.5 56.5 18 -6.9 0.22 -3.2 199.4 5.
TEPES Jurij 101.8 207.0 134.4 18.5 18.5 18.5 18.5 17.5 55.5 16 0 0.27 -3.9 186.0 10.
TEPES Jurij 102.7 229.5 161.4 19.0 19.0 19.0 19.0 19.0 57.0 18 -6.9 0.49 -7.1 204.4 3.
PREVC Peter 102.5 230.0 162.0 16.5 17.5 17.5 16.5 17.0 51.0 17 -6.9 0.60 -8.6 197.5 4.
PREVC Peter 102.8 220.5 150.6 18.5 18.0 18.5 18.5 18.5 55.5 18 -6.9 0.44 -6.3 192.9 8.
STOCH Kamil 101.9 207.0 134.4 18.5 18.5 18.5 18.5 18.0 55.5 16 0 -0.15 2.2 192.1 8.
STOCH Kamil 102.3 222.0 152.4 18.0 18.5 18.5 18.5 18.5 55.5 18 -6.9 0.45 -6.5 194.5 7.
STJERNEN Andreas 102.7 204.5 131.4 18.0 17.5 17.5 18.0 17.5 53.0 16 0 0.47 -6.8 177.6 14.
STJERNEN Andreas 103.2 228.5 160.2 18.5 18.5 18.5 19.0 19.0 56.0 18 -6.9 0.45 -6.5 202.8 4.
FREUND Severin 102.8 216.0 145.2 18.5 19.0 18.5 18.5 18.0 55.5 16 0 0.50 -7.2 193.5 7.
FREUND Severin 103.1 211.5 139.8 18.0 17.5 18.0 18.0 17.5 53.5 18 -6.9 0.08 -1.2 185.2 10.
ZYLA Piotr 101.5 216.0 145.2 18.0 18.0 18.5 18.5 17.5 54.5 16 0 0.69 -9.9 189.8 9.
ZYLA Piotr 101.9 215.0 144.0 18.0 17.5 18.0 18.5 18.5 54.5 18 -6.9 0.30 -4.3 187.3 9.
MATURA Jan 102.1 219.0 148.8 18.0 17.5 18.5 18.0 17.5 53.5 16 0 0.52 -7.5 194.8 5.
MATURA Jan 101.9 206.5 133.8 18.5 18.0 18.0 18.5 18.0 54.5 18 -6.9 0.59 -8.5 172.9 15.
LOITZL Wolfgang 103.0 207.0 134.4 19.0 18.0 17.5 18.5 18.0 54.5 16 0 0.50 -7.2 181.7 11.
LOITZL Wolfgang 103.2 210.5 138.6 18.5 18.5 18.0 18.5 18.0 55.0 18 -6.9 0.24 -3.5 183.2 11.
VELTA Rune 102.0 204.5 131.4 18.0 17.5 17.5 18.0 17.5 53.0 16 0 0.20 -2.9 181.5 12.
VELTA Rune 102.2 207.5 135.0 18.0 18.0 18.0 18.5 18.0 54.0 18 -6.9 0.36 -5.2 176.9 14.
KOT Maciej 102.2 202.0 128.4 16.0 16.5 16.5 16.5 17.0 49.5 16 0 0.22 -3.2 174.7 19.
KOT Maciej 101.9 211.5 139.8 17.5 18.0 18.0 18.0 18.0 54.0 18 -6.9 0.34 -4.9 182.0 12.
MECHLER Maximilian 102.2 203.5 130.2 17.5 17.5 17.0 17.5 17.5 52.5 16 0 0.47 -6.8 175.9 16.
MECHLER Maximilian 102.3 206.5 133.8 17.5 17.0 17.5 17.5 17.5 52.5 18 -6.9 0.70 -10.1 169.3 17.
KOCH Martin 103.1 198.5 124.2 17.0 17.0 17.0 17.0 17.0 51.0 16 0 -0.01 0.1 175.3 18.
KOCH Martin 103.0 205.0 132.0 17.0 17.5 17.5 17.5 18.0 52.5 18 -6.9 0.57 -8.2 169.4 16.
BARDAL Anders 103.0 202.5 129.0 18.0 18.0 17.5 18.0 17.5 53.5 16 0 0.44 -6.3 176.2 15.
BARDAL Anders 103.1 202.5 129.0 18.0 18.5 17.5 18.0 18.0 54.0 18 -6.9 0.58 -8.4 167.7 18.
HAYBOECK Michael 102.5 188.0 111.6 17.5 17.0 17.0 17.5 17.0 51.5 16 0 0.02 -0.3 162.8 22.
HAYBOECK Michael 102.6 203.5 130.2 18.0 18.0 18.0 18.0 17.5 54.0 17 0 0.48 -6.9 177.3 13.
FANNEMEL Anders 101.8 203.0 129.6 18.0 17.5 17.5 18.0 17.5 53.0 16 0 0.11 -1.6 181.0 13.
FANNEMEL Anders 102.2 183.0 105.6 17.5 17.0 17.0 17.5 17.5 52.0 18 -6.9 0.19 -2.7 148.0 21.
FREITAG Richard 102.1 190.0 114.0 16.5 16.5 16.5 17.0 16.5 49.5 16 0 0.05 -0.7 162.8 22.
FREITAG Richard 101.9 197.5 123.0 15.5 16.5 16.0 16.5 16.5 49.0 18 -6.9 0.39 -5.6 159.5 20.
JACOBSEN Anders 101.8 190.0 114.0 16.5 16.5 16.5 16.5 17.0 49.5 16 0 0.61 -8.8 154.7 27.
JACOBSEN Anders 101.9 197.0 122.4 17.0 17.0 17.0 17.5 17.0 51.0 17 0 0.46 -6.6 166.8 19.
HILDE Tom 102.1 201.5 127.8 17.0 17.5 17.5 17.5 17.0 52.0 16 0 0.28 -4.0 175.8 17.
HILDE Tom 101.8 186.0 109.2 15.0 15.0 15.5 16.0 16.5 46.5 18 -6.9 0.76 -10.9 137.9 24.
MIETUS Krzysztof 101.8 198.5 124.2 17.5 18.0 17.5 17.5 17.0 52.5 16 0 0.43 -6.2 170.5 20.
MIETUS Krzysztof 101.6 172.0 92.4 16.0 16.5 16.0 16.5 16.5 49.0 18 -6.9 0.34 -4.9 129.6 28.
DESCHWANDEN Gregor 101.6 200.5 126.6 17.0 17.0 17.5 17.0 17.5 51.5 17 -6.9 0.38 -5.5 165.7 21.
DESCHWANDEN Gregor 100.9 170.5 90.6 16.0 16.5 16.5 16.5 16.5 49.5 18 -6.9 0.23 -3.3 129.9 27.
WANK Andreas 102.8 188.0 111.6 17.5 17.5 16.5 17.5 17.0 52.0 17 -6.9 0.33 -4.8 151.9 28.
WANK Andreas 102.3 179.0 100.8 17.0 17.0 16.5 17.0 17.0 51.0 17 0 0.64 -9.2 142.6 22.
DESCOMBES.SEVOIE Vincent 101.9 191.5 115.8 17.5 17.5 17.0 17.0 17.0 51.5 17 -6.9 0.28 -4.0 156.4 25.
DESCOMBES.SEVOIE Vincent 100.7 172.5 93.0 16.5 16.5 16.0 16.5 16.5 49.5 17 0 0.42 -6.0 136.5 25.
MORASSI Andrea 101.9 188.0 111.6 17.0 17.5 17.0 17.0 16.5 51.0 16 0 0.44 -6.3 156.3 26.
MORASSI Andrea 101.4 171.5 91.8 16.5 17.0 16.5 16.5 16.5 49.5 17 0 0.34 -4.9 136.4 26.
KUBACKI Dawid 102.0 166.5 85.8 16.0 16.5 16.0 16.5 16.5 49.0 16 0 0.17 -2.4 132.4 30.
KUBACKI Dawid 101.4 177.5 99.0 16.0 16.5 16.0 17.0 16.5 49.0 17 0 0.62 -8.9 139.1 23.
MUOTKA Olli 102.1 191.5 115.8 16.5 16.5 16.5 16.5 16.5 49.5 16 0 0.37 -5.3 160.0 24.
MUOTKA Olli 101.2 156.0 73.2 14.5 15.0 14.0 15.5 15.5 45.0 17 0 0.48 -6.9 111.3 29.
BOYD-CLOWES Mackenzie 102.5 174.5 95.4 16.5 16.5 16.5 16.5 16.5 49.5 16 0 0.42 -6.0 138.9 29.
BOYD-CLOWES Mackenzie 101.7 148.0 63.6 14.0 14.0 14.5 15.0 14.5 43.0 17 0 0.76 -10.9 95.7 30.
