MUOTKA Olli 101.8 191.0 115.2 17.0 17.0 17.5 17.0 17.0 51.0 15 0 0.26 -3.7 162.5 18.
MUOTKA Olli 103.1 189.0 112.8 16.5 16.0 17.0 16.5 16.5 49.5 18 0 -0.16 2.3 164.6 26.
KOZISEK Cestmir 101.9 191.5 115.8 17.0 17.0 17.5 17.0 18.0 51.5 15 0 0.48 -6.9 160.4 19.
KOZISEK Cestmir 103.2 185.0 108.0 17.0 17.0 17.0 16.5 17.0 51.0 18 0 -0.35 5.0 164.0 27.
BOYD-CLOWES Mackenzie 102.2 183.0 105.6 17.0 17.0 17.0 17.0 17.0 51.0 15 0 0.12 -1.7 154.9 22.
BOYD-CLOWES Mackenzie 103.3 189.0 112.8 17.0 16.5 17.0 17.0 17.0 51.0 18 0 -0.09 1.3 165.1 25.
MIETUS Krzysztof 101.2 168.5 88.2 16.0 16.5 16.5 16.0 16.0 48.5 15 0 -0.02 0.3 137.0 28.
MIETUS Krzysztof 102.7 195.5 120.6 17.0 17.5 17.5 17.5 18.0 52.5 18 0 -0.33 4.8 177.9 22.
PREVC Peter 101.3 182.5 105.0 17.0 17.5 17.0 17.0 17.5 51.5 15 0 -0.10 1.4 157.9 20.
PREVC Peter 103.3 176.0 97.2 15.5 15.0 16.0 15.0 15.0 45.5 18 0 -0.77 11.1 153.8 29.
DESCHWANDEN Gregor 101.3 167.5 87.0 16.5 16.5 16.5 16.5 16.5 49.5 15 0 -0.06 0.9 137.4 27.
DESCHWANDEN Gregor 102.4 195.0 120.0 17.0 17.0 17.0 17.0 17.0 51.0 18 0 -0.23 3.3 174.3 23.
WANK Andreas 102.1 167.5 87.0 16.0 16.5 16.5 16.5 16.5 49.5 15 0 -0.02 0.3 136.8 29.
WANK Andreas 103.6 192.5 117.0 17.0 17.0 17.5 17.5 17.5 52.0 18 0 -0.18 2.6 171.6 24.
DESCOMBES.SEVOIE Vincent 101.2 169.5 89.4 16.5 16.5 16.5 16.5 17.0 49.5 15 0 -0.33 4.8 143.7 26.
DESCOMBES.SEVOIE Vincent 102.8 186.0 109.2 16.5 16.5 17.0 16.5 17.0 50.0 18 0 -0.08 1.2 160.4 28.
MUELLER Lukas 102.4 168.5 88.2 16.5 16.5 16.5 16.5 16.0 49.5 15 0 0.33 -4.8 132.9 30.
MUELLER Lukas 103.7 169.0 88.8 16.5 16.0 16.5 16.0 15.5 48.5 18 0 0.00 0.0 137.3 30.
FRENETTE Peter 101.9 160.0 78.0 16.5 16.0 16.5 16.0 16.5 49.0 15 0 -0.12 1.7 128.7 31.
KUBACKI Dawid 102.0 150.5 66.6 16.0 15.0 16.0 16.0 16.5 48.0 15 0 -0.74 10.7 125.3 32.
ASIKAINEN Lauri 101.8 162.0 80.4 16.5 16.0 16.0 16.5 16.5 49.0 15 0 0.41 -5.9 123.5 33.
BRESADOLA Davide 101.6 155.5 72.6 16.0 16.0 16.0 15.0 16.0 48.0 15 0 0.14 -2.0 118.6 34.
SCHMITT Martin 101.9 148.0 63.6 14.5 14.5 14.5 14.5 14.0 43.5 15 0 -0.38 5.5 112.6 35.
KRAUS Marinus 101.2 146.0 61.2 16.0 15.5 15.5 15.5 16.0 47.0 15 0 0.11 -1.6 106.6 36.
NURMSALU Kaarel 101.4 142.0 56.4 15.0 14.0 16.0 14.5 13.5 43.5 15 0 -0.06 0.9 100.8 37.
PUNGERTAR Matjaz 102.1 144.0 58.8 14.5 13.5 15.0 14.5 14.0 43.0 15 0 0.35 -5.0 96.8 38.
HAJEK Antonin 101.3 131.0 43.2 15.5 15.5 15.5 16.0 16.0 47.0 15 0 -0.29 4.2 94.4 39.
SARDYKO Alexander 102.0 132.0 44.4 15.0 15.5 15.0 15.0 15.0 45.0 15 0 -0.17 2.4 91.8 40.
