FREUND Severin 98.7 237.5 165.0 19.5 19.5 19.0 20.0 19.5 58.5 06 6.9 1.07 -15.4 215.0 2.
FREUND Severin 98.9 245.0 174.0 16.5 16.0 16.5 16.0 17.5 49.0 06 13.8 1.05 -15.1 221.7 1.
FANNEMEL Anders 99.0 251.5 181.8 16.5 16.0 16.0 16.5 16.5 49.0 07 0 0.94 -13.5 217.3 1.
FANNEMEL Anders 98.5 202.0 122.4 17.5 17.0 18.0 17.5 18.0 53.0 06 13.8 0.87 -12.5 176.7 5.
FORFANG Johann.Andre 99.1 214.0 136.8 17.5 18.5 18.0 18.0 18.5 54.5 07 0 0.97 -14.0 177.3 6.
FORFANG Johann.Andre 98.9 219.0 142.8 18.5 19.0 19.0 19.0 19.0 57.0 06 13.8 1.13 -16.3 197.3 3.
VELTA Rune 98.3 210.0 132.0 18.5 18.0 18.0 18.5 18.5 55.0 07 0 0.97 -14.0 173.0 8.
VELTA Rune 97.9 200.5 120.6 18.0 17.5 17.5 18.5 18.0 53.5 06 13.8 0.95 -13.7 174.2 7.
KASAI Noriaki 98.3 184.0 100.8 17.0 19.0 17.0 18.0 17.5 52.5 06 6.9 1.07 -15.4 144.8 13.
KASAI Noriaki 99.2 240.5 168.6 17.0 16.5 17.0 17.0 17.0 51.0 08 0 1.21 -17.4 202.2 2.
NEUMAYER Michael 99.4 203.0 123.6 17.0 17.0 17.0 17.5 18.0 51.5 07 0 1.11 -16.0 159.1 11.
NEUMAYER Michael 100.3 209.5 131.4 18.0 17.0 17.5 17.5 18.0 53.0 08 0 0.70 -10.1 174.3 6.
POPPINGER Manuel 98.7 203.5 124.2 17.5 17.5 18.0 17.5 18.0 53.0 07 0 0.72 -10.4 166.8 10.
POPPINGER Manuel 97.9 192.0 110.4 17.5 17.0 17.0 17.0 17.5 51.5 06 13.8 0.69 -9.9 165.8 9.
EISENBICHLER Markus 99.1 216.5 139.8 18.5 18.5 18.5 18.5 18.0 55.5 07 0 1.24 -17.9 177.4 5.
EISENBICHLER Markus 98.6 180.0 96.0 16.5 17.0 17.0 17.0 17.0 51.0 06 13.8 0.41 -5.9 154.9 13.
TEPES Jurij 99.1 191.5 109.8 18.0 18.0 18.0 18.5 17.5 54.0 07 0 0.83 -12.0 151.8 12.
TEPES Jurij 99.5 214.0 136.8 19.0 18.0 19.0 19.0 19.0 57.0 08 0 1.01 -14.5 179.3 4.
