WOHLGENANNT Ulrich 99.9 187.0 104.4 17.0 17.5 16.5 17.0 17.5 51.5 09 0 0.87 -12.5 143.4 21.
WOHLGENANNT Ulrich 100.9 194.0 112.8 17.5 17.5 17.0 17.0 17.0 51.5 11 0 0.86 -12.4 151.9 23.
JACOBSEN Anders 100.5 180.5 96.6 16.0 16.5 17.0 16.5 17.5 50.0 09 0 0.61 -8.8 137.8 24.
JACOBSEN Anders 101.5 189.5 107.4 17.5 17.5 18.0 17.0 17.0 52.0 11 0 0.35 -5.0 154.4 22.
POPPINGER Manuel 99.4 187.0 104.4 17.0 17.0 17.5 17.0 16.5 51.0 09 0 0.86 -12.4 143.0 22.
POPPINGER Manuel 100.9 190.0 108.0 17.5 17.0 17.0 17.0 17.0 51.0 11 0 0.70 -10.1 148.9 24.
LEYHE Stephan 100.2 165.0 78.0 16.0 16.0 16.0 16.5 16.5 48.5 09 0 0.55 -7.9 118.6 27.
LEYHE Stephan 101.1 197.0 116.4 17.5 17.5 18.5 17.0 17.0 52.0 11 0 0.06 -0.9 167.5 18.
SEMENIC Anze 100.3 216.0 139.2 15.5 16.0 15.5 16.0 16.5 47.5 09 0 1.90 -27.4 159.3 18.
SEMENIC Anze 101.4 165.5 78.6 16.0 16.5 16.5 16.5 16.0 49.0 11 0 0.26 -3.7 123.9 27.
INGVALDSEN Ole.Marius 99.6 181.0 97.2 14.5 15.5 16.0 15.5 17.0 47.0 09 0 1.00 -14.4 129.8 25.
INGVALDSEN Ole.Marius 100.5 173.5 88.2 16.5 16.0 16.0 16.5 16.0 48.5 11 0 0.09 -1.3 135.4 26.
SAKUYAMA Kento 99.2 159.0 70.8 15.5 16.5 16.0 16.5 16.0 48.5 09 0 0.57 -8.2 111.1 29.
SAKUYAMA Kento 100.5 143.0 51.6 15.5 16.0 15.0 16.0 15.5 47.0 11 0 0.16 -2.3 96.3 28.
PASCHKE Pius 100.0 164.5 77.4 14.0 14.5 14.0 14.5 15.0 43.0 09 0 0.96 -13.8 106.6 30.
PASCHKE Pius 100.8 138.0 45.6 14.0 15.5 15.0 14.0 14.5 43.5 11 0 0.13 -1.9 87.2 29.
OLLI Harri 99.6 169.5 83.4 16.0 16.0 16.5 16.0 16.5 48.5 09 0 1.37 -19.7 112.2 28.
OLLI Harri 100.8 115.0 18.0 14.0 13.5 14.0 13.5 14.5 41.5 11 0 0.11 -1.6 57.9 30.
TOCHIMOTO Shohei 99.2 160.0 72.0 14.5 14.5 14.0 15.0 15.0 44.0 09 0 0.72 -10.4 105.6 31.
ZNISZCZOL Aleksander 100.2 152.5 63.0 13.0 14.0 15.0 14.5 14.5 43.0 09 0 0.55 -7.9 98.1 32.
LAMY.CHAPPUIS Ronan 100.5 152.5 63.0 15.5 16.0 16.0 16.0 16.0 48.0 09 0 0.97 -14.0 97.0 33.
GREIDERER Simon 100.4 153.5 64.2 15.5 15.5 16.5 16.0 16.0 47.5 09 0 1.34 -19.3 92.4 34.
ZOGRAFSKI Vladimir 99.0 149.5 59.4 13.5 14.0 13.5 14.5 14.5 42.0 09 0 0.88 -12.7 88.7 35.
BJOERENG Joacim.Oedegaard 99.9 145.5 54.6 14.0 14.0 14.0 14.0 14.5 42.0 09 0 0.67 -9.6 87.0 36.
JOHANSSON Robert 100.0 148.0 57.6 14.0 14.0 13.5 14.5 14.0 42.0 09 0 0.94 -13.5 86.1 37.
NAGLIC Tomaz 99.3 143.0 51.6 13.5 13.5 14.0 14.5 14.5 42.0 09 0 0.68 -9.8 83.8 38.
DAMJAN Jernej 99.4 130.0 36.0 13.5 13.5 14.0 14.0 14.0 41.5 09 0 -0.02 0.3 77.8 39.
KRANJEC Robert 99.7 122.0 26.4 13.5 13.0 14.0 14.0 13.5 41.0 09 0 0.61 -8.8 58.6 40.
