PREVC Peter 103.2 238.0 165.6 19.5 20.0 20.0 19.0 20.0 59.5 06 8.3 0.81 -11.7 221.7 1.
PREVC Peter 103.8 241.5 169.8 20.0 19.5 19.5 20.0 20.0 59.5 07 0 1.11 -16.0 213.3 1.
KRANJEC Robert 102.5 234.0 160.8 19.0 18.5 18.5 19.0 19.0 56.5 06 8.3 0.76 -10.9 214.7 2.
KRANJEC Robert 103.5 233.0 159.6 18.5 18.5 18.5 19.0 19.0 56.0 07 0 0.69 -9.9 205.7 3.
FORFANG Johann.Andre 102.9 226.0 151.2 19.0 18.5 18.5 19.0 19.0 56.5 06 8.3 1.03 -14.8 201.2 4.
FORFANG Johann.Andre 103.8 245.0 174.0 16.0 16.0 16.5 16.0 16.5 48.5 07 0 1.27 -18.3 204.2 4.
KASAI Noriaki 102.5 227.0 152.4 19.0 19.0 18.5 18.5 19.0 56.5 06 8.3 0.90 -13.0 204.2 3.
KASAI Noriaki 103.6 231.5 157.8 19.0 19.0 18.5 19.0 19.0 57.0 07 0 1.03 -14.8 200.0 7.
GANGNES Kenneth 104.3 216.0 139.2 18.0 18.0 18.0 18.0 18.0 54.0 06 8.3 1.03 -14.8 186.7 15.
GANGNES Kenneth 105.2 239.0 166.8 19.5 19.5 19.5 19.5 19.5 58.5 07 0 1.00 -14.4 210.9 2.
HAYBOECK Michael 103.0 219.0 142.8 18.5 19.0 18.0 18.5 18.5 55.5 06 8.3 0.78 -11.2 195.4 6.
HAYBOECK Michael 104.1 235.5 162.6 19.0 19.0 19.0 19.0 19.0 57.0 07 0 1.32 -19.0 200.6 5.
FREUND Severin 103.0 227.0 152.4 18.5 18.0 18.0 18.5 18.0 54.5 06 8.3 1.21 -17.4 197.8 5.
FREUND Severin 104.1 225.0 150.0 18.5 18.5 18.5 19.0 18.5 55.5 07 0 1.00 -14.4 191.1 11.
AMMANN Simon 102.9 224.5 149.4 16.5 16.0 16.0 15.5 16.0 48.0 06 8.3 0.82 -11.8 193.9 8.
AMMANN Simon 104.0 238.5 166.2 16.5 16.0 16.5 16.5 16.0 49.0 07 0 1.47 -21.2 194.0 9.
FANNEMEL Anders 102.7 222.0 146.4 18.5 18.5 18.0 18.5 18.5 55.5 06 8.3 1.17 -16.8 193.4 10.
FANNEMEL Anders 103.5 230.0 156.0 19.0 18.5 19.0 19.0 19.0 57.0 07 0 1.49 -21.5 191.5 10.
KRAFT Stefan 102.6 217.0 140.4 18.0 18.5 18.0 18.0 18.0 54.0 06 8.3 0.87 -12.5 190.2 14.
KRAFT Stefan 103.6 222.0 146.4 18.5 18.5 18.5 18.5 18.5 55.5 07 0 0.75 -10.8 191.1 11.
FREITAG Richard 102.7 221.0 145.2 18.0 17.5 18.0 18.0 18.0 54.0 06 8.3 0.95 -13.7 193.8 9.
FREITAG Richard 103.6 227.0 152.4 19.5 18.5 18.5 18.5 19.0 56.0 07 0 1.46 -21.0 187.4 13.
TANDE Daniel.Andre 103.3 215.0 138.0 18.0 17.0 17.0 17.5 17.5 52.0 06 8.3 1.26 -18.1 180.2 19.
TANDE Daniel.Andre 104.1 233.5 160.2 19.0 19.0 19.0 18.0 19.0 57.0 07 0 1.19 -17.1 200.1 6.
TEPES Jurij 103.0 221.0 145.2 18.5 18.5 18.0 18.0 18.5 55.0 06 8.3 0.92 -13.2 195.3 7.
TEPES Jurij 103.8 223.5 148.2 18.0 18.0 18.0 18.0 18.5 54.0 07 0 1.38 -19.9 182.3 16.
ITO Daiki 102.7 209.5 131.4 18.0 18.0 17.5 18.0 17.5 53.5 06 8.3 0.90 -13.0 180.2 19.
ITO Daiki 103.7 229.0 154.8 19.0 19.0 19.0 19.0 19.0 57.0 07 0 1.03 -14.8 197.0 8.
KOT Maciej 103.4 231.0 157.2 18.5 18.5 18.5 18.0 18.5 55.5 07 0 1.38 -19.9 192.8 11.
