SCHLIERENZAUER Gregor 96.9 227.0 158.4 19.0 19.0 19.0 19.0 18.5 57.0 0 27.5 -0.04 0.5 243.4 2.
SCHLIERENZAUER Gregor 97.4 237.5 171.0 19.0 19.5 19.0 19.5 18.5 57.5 0 13.8 -0.15 1.8 244.1 1.
EVENSEN Johan.Remen 97.3 230.5 162.6 19.5 19.5 19.0 19.0 19.0 57.5 0 27.5 -0.11 1.3 248.9 1.
EVENSEN Johan.Remen 97.6 226.0 157.2 19.5 19.0 19.0 19.0 19.0 57.0 0 13.8 0.02 -0.2 227.8 2.
MALYSZ Adam 97.1 213.0 141.6 18.5 19.0 18.5 18.0 19.0 56.0 0 27.5 -0.25 3.0 228.1 3.
MALYSZ Adam 98.1 230.5 162.6 19.0 18.5 19.0 19.5 19.0 57.0 02 0 -0.01 0.1 219.7 4.
AMMANN Simon 97.0 209.5 137.4 18.5 18.5 18.5 18.5 19.0 55.5 0 27.5 0.10 -1.2 219.2 6.
AMMANN Simon 98.0 238.5 172.2 20.0 19.5 19.0 19.5 19.0 58.0 02 0 0.23 -2.8 227.4 3.
MORGENSTERN Thomas 97.6 216.5 145.8 19.0 19.0 18.5 19.0 19.0 57.0 0 27.5 0.30 -3.6 226.7 4.
MORGENSTERN Thomas 98.8 216.5 145.8 19.5 19.0 19.0 19.0 19.5 57.5 02 0 -0.14 1.7 205.0 6.
HAPPONEN Janne 99.4 240.0 174.0 16.5 16.5 17.0 17.0 16.5 50.0 04 0 0.16 -1.9 222.1 5.
HAPPONEN Janne 98.6 219.0 148.8 19.0 18.5 18.5 19.0 18.5 56.0 02 0 -0.24 2.9 207.7 5.
KOCH Martin 97.6 206.5 133.8 18.0 18.5 18.0 18.0 18.0 54.0 0 27.5 -0.17 2.0 217.3 8.
KOCH Martin 98.5 210.5 138.6 18.0 18.0 18.0 18.5 18.5 54.5 02 0 -0.24 2.9 196.0 8.
HILDE Tom 97.4 207.0 134.4 18.5 18.0 18.0 18.0 18.0 54.0 0 27.5 -0.19 2.3 218.2 7.
