EISENBICHLER Markus 98.7 206.5 127.8 18.0 17.5 18.0 17.5 18.0 53.5 14 6.9 0.50 -7.2 181.0 5
EISENBICHLER Markus 103.8 201.5 121.8 17.0 16.5 16.5 16.5 17.0 50.0 23 -48.2 -1.31 22.8 146.4 6
WELLINGER Andreas 99.8 245.0 174.0 16.0 16.0 16.0 15.5 16.5 48.0 14 6.9 0.58 -8.4 220.5 3
WELLINGER Andreas 102.9 242.5 171.0 19.0 19.0 18.5 18.0 19.0 56.5 20 -27.5 -0.75 13.1 213.1 4
KOBAYASHI Ryoyu 98.5 151.0 61.2 16.0 16.0 16.0 16.0 15.5 48.0 15 0 0.55 -7.9 101.3 6
KOBAYASHI Ryoyu 101.6 134.5 41.4 15.5 15.5 15.5 15.5 15.5 46.5 20 -27.5 -1.43 24.9 85.3 8
TAKEUCHI Taku 99.0 205.0 126.0 17.5 18.0 17.5 18.0 18.0 53.5 15 0 0.86 -12.4 167.1 6
TAKEUCHI Taku 103.1 181.5 97.8 16.5 16.5 16.5 17.0 16.5 49.5 22 -41.3 -0.99 17.2 123.2 8
ITO Daiki 98.6 230.0 156.0 18.5 18.0 18.5 19.0 18.5 55.5 14 6.9 0.70 -10.1 208.3 3
ITO Daiki 104.0 226.5 151.8 18.5 19.0 18.5 18.5 18.5 55.5 23 -48.2 -0.99 17.2 176.3 4
KASAI Noriaki 99.0 214.0 136.8 18.0 18.5 18.0 18.5 18.0 54.5 14 6.9 0.47 -6.8 191.4 8
KASAI Noriaki 102.7 225.0 150.0 19.0 19.0 19.0 19.5 18.5 57.0 21 -34.4 -0.90 15.7 188.3 6
VANCURA Tomas 97.6 147.0 56.4 14.5 14.5 14.5 15.0 15.5 44.0 15 0 0.16 -2.3 98.1 7
VANCURA Tomas 101.1 139.5 47.4 15.5 16.0 16.0 16.5 16.0 48.0 20 -27.5 -1.55 27.0 94.9 7
MATURA Jan 99.1 184.0 100.8 17.0 17.0 16.5 17.0 17.0 51.0 15 0 1.03 -14.8 137.0 10
MATURA Jan 103.3 187.0 104.4 17.0 16.5 16.0 16.0 16.5 49.0 22 -41.3 -1.23 21.4 133.5 6
POLASEK Viktor 98.7 192.0 110.4 17.0 17.5 17.0 17.5 17.5 52.0 14 6.9 0.75 -10.8 158.5 6
POLASEK Viktor 103.5 200.0 120.0 17.5 17.0 17.0 16.5 17.5 51.5 23 -48.2 -0.79 13.8 137.1 7
KOUDELKA Roman 99.5 217.0 140.4 18.5 18.5 18.0 18.5 18.0 55.0 14 6.9 0.67 -9.6 192.7 7
KOUDELKA Roman 102.8 216.5 139.8 18.5 18.0 18.0 17.5 18.0 54.0 21 -34.4 -0.99 17.2 176.6 8
DESCHWANDEN Gregor 99.0 189.0 106.8 17.0 17.0 17.0 17.0 17.0 51.0 15 0 1.74 -25.1 132.7 4
DESCHWANDEN Gregor 100.1 127.0 32.4 15.5 15.5 15.5 15.5 15.5 46.5 16 0 -1.39 24.2 103.1 6
KARLEN Gabriel 98.4 170.5 84.6 16.0 16.0 16.0 15.5 15.5 47.5 15 0 0.82 -11.8 120.3 11
KARLEN Gabriel 102.1 185.0 102.0 17.0 17.0 16.5 17.0 16.5 50.5 22 -41.3 -0.85 14.8 126.0 7
PEIER Killian 97.5 119.5 23.4 14.5 14.5 14.0 14.0 14.0 42.5 13 13.8 0.46 -6.6 73.1 12
PEIER Killian 103.9 170.0 84.0 16.5 16.5 16.0 16.5 16.0 49.0 23 -48.2 -1.36 23.7 108.5 8
AMMANN Simon 99.2 220.0 144.0 18.0 17.0 17.5 16.5 18.0 52.5 14 6.9 0.53 -7.6 195.8 5
AMMANN Simon 103.1 223.0 147.6 18.5 18.0 18.0 18.0 18.0 54.0 21 -34.4 -0.87 15.2 182.4 7
RHOADS William 98.6 134.5 41.4 15.5 15.5 16.0 16.0 15.5 47.0 15 0 0.86 -12.4 76.0 10
LARSON Casey 99.2 216.5 139.8 18.0 17.0 17.5 17.5 17.5 52.5 15 0 2.14 -30.8 161.5 7
GLASDER Michael 98.0 145.5 54.6 15.5 16.0 16.0 16.0 16.0 48.0 13 13.8 0.77 -11.1 105.3 8
BICKNER Kevin 99.5 202.0 122.4 16.0 15.0 15.0 14.5 15.5 45.5 14 6.9 0.75 -10.8 164.0 9
LARINTO Ville 99.8 166.5 79.8 16.0 16.5 16.5 16.5 16.0 49.0 15 0 0.78 -11.2 117.6 5
AALTO Antti 98.9 197.5 117.0 17.0 17.0 17.5 17.0 17.0 51.0 15 0 0.89 -12.8 155.2 9
NOUSIAINEN Eetu 98.0 132.0 38.4 15.0 14.5 15.5 14.5 15.0 44.5 13 13.8 1.57 -22.6 74.1 11
MAEAETTAE Jarkko 99.1 193.5 112.2 17.0 17.5 17.0 17.5 17.5 52.0 14 6.9 0.85 -12.2 158.9 10
BAZHENOV Aleksandr 99.1 159.0 70.8 16.0 15.0 15.0 15.0 16.0 46.0 15 0 2.03 -29.2 87.6 8
ROMASHOV Alexey 98.5 201.0 121.2 17.0 16.5 17.0 17.0 17.5 51.0 15 0 1.02 -14.7 157.5 8
NAZAROV Mikhail 97.6 147.5 57.0 15.5 15.0 15.5 15.0 16.0 46.0 14 6.9 1.28 -18.4 91.5 10
KLIMOV Evgeniy 99.4 174.0 88.8 16.0 16.5 16.5 16.0 16.5 49.0 14 6.9 0.99 -14.3 130.4 12
DELLASEGA Roberto 96.8 111.0 13.2 15.0 14.0 14.0 14.5 14.5 43.0 15 0 1.66 -23.9 32.3 12
COLLOREDO Sebastian 97.6 144.5 53.4 16.0 15.0 16.0 15.5 15.5 47.0 13 13.8 1.00 -14.4 99.8 9
INSAM Alex 99.1 181.0 97.2 16.5 16.5 16.0 16.0 16.5 49.0 14 6.9 0.73 -10.5 142.6 11
