JOHANSSON Robert 91.0 246.0 175.2 18.0 18.0 18.0 17.5 17.5 53.5 08 0 1.61 -23.2 205.5 1.
JOHANSSON Robert 105.2 246.5 175.8 18.5 17.5 17.0 18.0 17.5 53.0 09 0 1.30 -18.7 210.1 1.
FORFANG Johann.Andre 103.8 237.0 164.4 17.5 17.0 17.0 17.5 17.5 52.0 09 -8.8 1.30 -18.7 188.9 1.
FORFANG Johann.Andre 104.6 233.0 159.6 19.0 19.0 19.0 19.0 19.0 57.0 10 -9.0 1.01 -14.5 193.1 1.
FANNEMEL Anders 105.0 229.5 155.4 19.0 18.5 19.0 19.0 18.5 56.5 10 -17.8 1.09 -15.7 178.4 3.
FANNEMEL Anders 105.3 232.0 158.4 19.0 19.0 19.0 19.0 19.0 57.0 10 -9.0 0.91 -13.1 193.3 2.
STJERNEN Andreas 105.0 216.5 139.8 18.0 18.0 18.0 18.0 18.0 54.0 08 0 1.59 -22.9 170.9 10.
STJERNEN Andreas 104.5 227.5 153.0 19.0 19.0 18.5 19.0 19.0 57.0 07 17.5 1.12 -16.1 211.4 4.
EISENBICHLER Markus 103.5 227.0 152.4 17.5 18.5 18.0 17.5 17.5 53.0 08 0 0.93 -13.4 192.0 4.
EISENBICHLER Markus 104.2 225.5 150.6 18.5 18.5 18.5 18.5 18.5 55.5 09 0 1.27 -18.3 187.8 4.
FREITAG Richard 104.2 216.5 139.8 18.0 18.5 18.0 18.0 18.0 54.0 09 -8.8 1.21 -17.4 167.6 3.
FREITAG Richard 105.3 213.0 135.6 18.0 18.5 18.0 18.0 18.0 54.0 10 -9.0 1.32 -19.0 161.6 5.
GEIGER Karl 105.5 243.5 172.2 19.0 19.5 19.0 18.5 19.5 57.5 10 -17.8 1.43 -20.6 191.3 1.
GEIGER Karl 105.7 231.0 157.2 18.5 18.5 18.5 19.0 19.0 56.0 10 -9.0 1.06 -15.3 188.9 3.
WELLINGER Andreas 104.4 231.5 157.8 19.0 18.5 18.0 18.0 18.5 55.0 08 0 1.24 -17.9 194.9 2.
WELLINGER Andreas 104.0 240.0 168.0 19.0 19.0 18.5 18.5 19.5 56.5 07 17.5 1.63 -23.5 218.5 2.
ZYLA Piotr 104.3 220.0 144.0 18.5 18.0 18.5 18.5 18.0 55.0 08 0 1.36 -19.6 179.4 6.
ZYLA Piotr 104.3 233.5 160.2 19.0 19.0 18.5 19.0 19.5 57.0 09 0 1.15 -16.6 200.6 3.
KUBACKI Dawid 104.8 201.0 121.2 17.0 17.5 17.5 17.5 17.5 52.5 09 -8.8 1.10 -15.8 149.1 6.
KUBACKI Dawid 105.2 209.0 130.8 17.5 18.0 18.0 18.5 18.0 54.0 10 -9.0 0.62 -8.9 166.9 4.
KOT Maciej 104.8 240.0 168.0 19.0 18.5 19.0 19.0 18.5 56.5 10 -17.8 1.53 -22.0 184.7 2.
KOT Maciej 105.4 241.0 169.2 19.0 19.5 19.0 19.5 19.5 58.0 10 -9.0 1.62 -23.3 194.9 1.
STOCH Kamil 103.2 227.5 153.0 19.5 19.5 19.5 19.5 19.0 58.5 08 0 0.94 -13.5 198.0 1.
STOCH Kamil 103.5 251.5 181.8 16.5 15.0 16.5 16.5 16.5 49.5 08 8.8 1.38 -19.9 220.2 1.
HAYBOECK Michael 104.5 239.0 166.8 19.0 19.0 18.5 18.5 18.5 56.0 08 0 1.55 -22.3 200.5 2.
HAYBOECK Michael 105.3 232.5 159.0 19.0 18.5 19.0 19.5 19.0 57.0 09 0 0.95 -13.7 202.3 2.
FETTNER Manuel 104.0 215.0 138.0 17.5 18.0 18.0 18.0 18.0 54.0 09 -8.8 1.31 -18.9 164.3 4.
FETTNER Manuel 104.8 220.0 144.0 18.5 18.5 19.0 18.5 18.5 55.5 10 -9.0 0.82 -11.8 178.7 2.
SCHIFFNER Markus 105.4 213.5 136.2 18.0 17.5 18.0 18.0 17.5 53.5 10 -17.8 1.31 -18.9 153.0 6.
SCHIFFNER Markus 105.8 218.0 141.6 18.5 18.0 18.5 18.0 18.5 55.0 10 -9.0 1.15 -16.6 171.0 5.
KRAFT Stefan 103.7 220.5 144.6 18.5 19.0 18.5 19.0 18.5 56.0 08 0 1.02 -14.7 185.9 5.
KRAFT Stefan 104.8 251.0 181.2 16.5 16.5 16.5 16.5 17.0 49.5 09 0 1.04 -15.0 215.7 3.
SEMENIC Anze 104.8 236.0 163.2 17.5 17.0 16.5 17.5 17.0 51.5 08 0 1.41 -20.3 194.4 3.
SEMENIC Anze 105.3 209.0 130.8 18.0 17.5 18.0 18.0 17.5 53.5 09 0 1.43 -20.6 163.7 5.
PREVC Domen 103.8 221.5 145.8 18.0 18.0 17.5 18.0 18.0 54.0 09 -8.8 1.17 -16.8 174.2 2.
PREVC Domen 104.5 223.5 148.2 18.0 18.0 17.5 18.0 18.5 54.0 10 -9.0 1.41 -20.3 172.9 3.
TEPES Jurij 104.9 221.5 145.8 18.5 19.0 18.5 18.5 18.5 55.5 10 -17.8 0.67 -9.6 173.9 4.
TEPES Jurij 105.6 215.5 138.6 18.0 18.0 18.0 18.0 18.0 54.0 10 -9.0 0.29 -4.2 179.4 4.
PREVC Peter 103.8 225.5 150.6 19.0 19.5 19.0 18.5 19.0 57.0 08 0 1.26 -18.1 189.5 3.
PREVC Peter 104.5 226.0 151.2 19.0 19.0 19.0 19.5 19.5 57.5 09 0 0.97 -14.0 194.7 6.
KOBAYASHI Ryoyu 103.1 203.5 124.2 17.0 17.0 17.5 17.5 17.5 52.0 08 0 1.50 -21.6 154.6 8.
KOBAYASHI Ryoyu 104.0 195.0 114.0 16.5 16.5 17.5 17.0 17.0 50.5 09 0 0.65 -9.4 155.1 7.
TAKEUCHI Taku 104.1 206.5 127.8 17.5 17.5 17.5 17.5 17.5 52.5 09 -8.8 0.93 -13.4 158.1 5.
TAKEUCHI Taku 104.6 201.0 121.2 17.0 17.5 16.5 17.0 17.0 51.0 10 -9.0 1.09 -15.7 147.5 6.
ITO Daiki 104.5 211.5 133.8 18.0 18.0 18.0 18.0 18.0 54.0 10 -17.8 0.79 -11.4 158.6 5.
ITO Daiki 105.1 219.0 142.8 18.0 17.5 18.5 18.0 18.0 54.0 10 -9.0 1.28 -18.4 169.4 6.
KASAI Noriaki 103.3 217.5 141.0 18.5 18.5 19.0 18.5 18.5 55.5 08 0 0.98 -14.1 182.4 8.
KASAI Noriaki 104.1 240.0 168.0 18.0 17.5 18.5 19.5 17.5 54.0 09 0 1.39 -20.0 202.0 5.
RHOADS William 103.3 204.0 124.8 17.0 17.0 17.0 17.5 17.0 51.0 08 0 1.30 -18.7 157.1 7.
RHOADS William 104.0 185.5 102.6 16.5 16.5 16.5 17.0 16.0 49.5 09 0 0.87 -12.5 139.6 8.
LARSON Casey 103.7 198.0 117.6 17.0 17.0 17.0 17.0 17.0 51.0 09 -8.8 1.42 -20.4 139.4 8.
LARSON Casey 104.6 186.5 103.8 16.5 16.5 17.0 17.5 16.5 50.0 10 -9.0 1.27 -18.3 126.5 7.
GLASDER Michael 105.1 196.5 115.8 16.5 16.5 16.5 16.5 16.5 49.5 10 -17.8 0.72 -10.4 137.1 8.
GLASDER Michael 105.2 203.5 124.2 17.0 17.0 17.5 17.0 17.0 51.0 10 -9.0 0.50 -7.2 159.0 7.
BICKNER Kevin 104.0 227.5 153.0 18.0 18.0 17.5 17.5 18.5 53.5 08 0 1.49 -21.5 185.0 7.
BICKNER Kevin 104.7 225.0 150.0 17.0 17.5 18.0 17.5 18.5 53.0 09 0 1.17 -16.8 186.2 7.
VANCURA Tomas 103.3 221.5 145.8 18.0 18.5 18.0 18.0 18.0 54.0 08 0 1.17 -16.8 183.0 5.
VANCURA Tomas 104.2 200.0 120.0 16.5 17.0 17.0 17.0 17.0 51.0 09 0 0.72 -10.4 160.6 6.
