SEMENIC Anze 108.1 229.5 155.4 17.0 15.5 16.0 17.5 18.5 50.5 13 -8.8 0.44 -6.3 190.8 22.
SEMENIC Anze 109.6 221.0 145.2 18.5 18.5 18.5 18.0 18.5 55.5 15 0 -0.73 12.7 213.4 22.
DAMJAN Jernej 106.7 217.5 141.0 18.0 18.0 18.0 19.0 18.5 54.5 13 -8.8 -0.18 3.1 189.8 23.
DAMJAN Jernej 107.9 221.0 145.2 18.5 18.5 18.5 18.5 18.0 55.5 15 0 -0.63 11.0 211.7 23.
KUBACKI Dawid 107.6 220.5 144.6 18.0 18.5 18.5 18.5 18.5 55.5 13 -8.8 -0.14 2.4 193.7 19.
KUBACKI Dawid 108.3 215.0 138.0 18.5 18.0 19.0 18.0 18.5 55.0 14 8.8 -0.30 5.2 207.0 25.
FETTNER Manuel 107.3 221.5 145.8 17.5 17.5 18.0 18.5 18.0 53.5 13 -8.8 -0.03 0.5 191.0 21.
FETTNER Manuel 108.6 220.5 144.6 18.0 18.0 18.0 18.5 18.0 54.0 15 0 -0.61 10.6 209.2 24.
FREITAG Richard 107.6 213.0 135.6 17.5 17.0 18.0 18.0 17.0 52.5 13 -8.8 -0.22 3.8 183.1 27.
FREITAG Richard 109.0 222.0 146.4 18.5 18.5 19.0 18.5 18.0 55.5 15 0 -0.70 12.2 214.1 21.
TEPES Jurij 108.3 214.5 137.4 18.0 18.0 18.0 18.0 18.5 54.0 13 -8.8 -0.34 5.9 188.5 24.
TEPES Jurij 109.5 217.0 140.4 17.5 17.0 16.5 17.5 17.5 52.0 15 0 -0.66 11.5 203.9 27.
TAKEUCHI Taku 106.8 206.5 127.8 17.5 17.5 18.0 17.5 17.5 52.5 12 0 -0.14 2.4 182.7 28.
TAKEUCHI Taku 108.6 214.5 137.4 18.0 17.5 17.5 17.5 17.5 52.5 15 0 -0.88 15.3 205.2 26.
COLLOREDO Sebastian 107.5 212.0 134.4 18.0 18.0 18.5 18.0 18.0 54.0 13 -8.8 -0.25 4.4 184.0 26.
COLLOREDO Sebastian 108.3 211.5 133.8 18.0 18.0 18.0 18.5 18.0 54.0 15 0 -0.74 12.9 200.7 30.
KLIMOV Evgeniy 107.3 218.0 141.6 17.0 17.0 16.0 17.0 17.0 51.0 13 -8.8 0.22 -3.2 180.6 30.
KLIMOV Evgeniy 109.0 211.0 133.2 18.0 17.5 18.0 18.0 18.0 54.0 15 0 -0.93 16.2 203.4 28.
